Date,Open,High,Low,Close,Change,%Change,Volume,Company,Average Price,Market Cap,Turnover Rate,FB,Trading Value,MA5,Volatility
2023-07-17,38856.7,38856.7,38222.68,38358.54,-498.1599999999962,-1.282044023295844,13100.0,BHN,38479.30666666667,502496874.0,87.33333333333333,11.11111111111121,502496874.0,38548.746,1.6316877140879098
2023-07-18,38358.54,38403.83,38358.54,38358.54,0.0,0.0,8100.0,BHN,38373.636666666665,310704174.0,54.0,11.11111111111121,310704174.0,38476.286,0.1180701872386198
2023-07-19,38358.54,38947.28,38358.54,38947.28,588.739999999998,1.534834224660266,7300.0,BHN,38751.03333333333,284315144.0,48.66666666666667,62.96329614969398,284315144.0,38566.862,1.534834224660266
2023-07-20,38901.99,38901.99,38358.54,38856.7,-90.58000000000175,-0.23257079826884383,3100.0,BHN,38705.74333333333,120455769.99999999,20.666666666666668,87.49930996411787,120455769.99999999,38675.551999999996,1.3969722371528992
2023-07-21,38675.55,38856.7,38494.4,38584.98,-271.7199999999939,-0.6992873815841126,7600.0,BHN,38645.36000000001,293245848.0,58.01526717557252,50.0000000000005,293245848.0,38621.208,0.9367675443529455
2023-07-24,39128.43,39128.43,38630.26,38630.26,45.279999999998836,0.11735136314700392,600.0,BHN,38796.31666666667,23178156.0,4.580152671755725,35.29335359596843,23178156.0,38675.552,1.2731663396665756
2023-07-25,38947.28,38947.28,38856.7,38947.28,317.0199999999968,0.8206519966471797,3100.0,BHN,38917.08666666666,120736568.0,23.66412213740458,76.47066464040296,120736568.0,38793.3,0.23257079826884383
2023-07-26,38584.98,38947.28,38267.96,38947.28,0.0,0.0,1100.0,BHN,38720.84,42842008.0,8.396946564885496,78.94755191929977,42842008.0,38793.3,1.7605814490508993
2023-07-27,38947.28,38947.28,38947.28,38947.28,0.0,0.0,1500.0,BHN,38947.28,58420920.0,11.450381679389313,78.94755191929977,58420920.0,38811.416000000005,0.0
2023-07-28,38947.28,38947.28,38766.13,38766.13,-181.15000000000146,-0.4651159208037159,1700.0,BHN,38826.513333333336,65902420.99999999,12.977099236641221,57.895103838599546,65902420.99999999,38847.64599999999,0.4651159208037159
2023-07-31,38947.28,38947.28,38856.7,38856.7,90.56999999999971,0.23363178114503488,3300.0,BHN,38886.89333333333,128227109.99999999,40.74074074074074,86.66607784254818,128227109.99999999,38892.933999999994,0.23257079826884383
2023-08-01,39128.43,39128.43,38947.28,38947.28,90.58000000000175,0.23311295091966575,6000.0,BHN,39007.66333333333,233683680.0,78.94736842105263,78.94755191929977,233683680.0,38892.934,0.46296260800650946
2023-08-02,38947.28,39128.43,38811.41,39128.43,181.15000000000146,0.4651159208037159,4200.0,BHN,39022.75666666666,164339406.0,55.26315789473685,100.0,164339406.0,38929.164000000004,0.8139721182069629
2023-08-03,39626.59,39626.59,39037.85,39400.15,271.72000000000116,0.6944311335773021,2200.0,BHN,39354.863333333335,86680330.0,28.947368421052634,73.68384352555665,86680330.0,39019.738,1.4857195635556784
2023-08-04,39264.29,39445.44,38947.28,39445.44,45.29000000000087,0.11494880095634374,5700.0,BHN,39279.386666666665,224839008.0,95.0,77.77791408032634,224839008.0,39155.6,1.268735535520962
2023-08-07,39445.44,40758.78,39445.44,39762.45,317.00999999999476,0.8036670398403332,7800.0,BHN,39988.89,310147110.0,100.0,48.837149591500115,310147110.0,39336.75,3.3295103312321945
2023-08-08,39264.29,40215.33,39264.29,39853.03,90.58000000000175,0.22780286426012922,5000.0,BHN,39777.549999999996,199265150.0,64.1025641025641,53.488551225498895,199265150.0,39517.9,2.422149999401494
2023-08-09,39853.03,39853.03,39717.16,39853.03,0.0,0.0,1200.0,BHN,39807.74,47823636.0,15.384615384615385,50.0,47823636.0,39662.82,0.34092765343060577
2023-08-10,40305.9,40758.78,40305.9,40668.2,815.1699999999983,2.045440459608713,6800.0,BHN,40577.62666666666,276543760.0,87.17948717948718,94.99972398564715,276543760.0,39916.43,1.1236072138322115
2023-08-11,40758.78,40758.78,40622.92,40668.2,0.0,0.0,10400.0,BHN,40683.299999999996,422949279.99999994,100.0,93.93906951535294,422949279.99999994,40160.982,0.33332695433965537
2023-08-14,40668.2,40668.2,40577.63,40577.63,-90.56999999999971,-0.22270471769097164,2200.0,BHN,40607.82,89270786.0,21.153846153846153,87.87880815529033,89270786.0,40324.018,0.22270471769097164
2023-08-15,39037.85,39853.03,38041.53,39853.03,-724.5999999999985,-1.7857129654935455,2600.0,BHN,39249.19666666666,103617878.0,25.0,66.66666666666666,103617878.0,40324.018,4.64036825798552
2023-08-16,39219.0,39400.15,39128.43,39128.43,-724.5999999999985,-1.8181804495166327,30500.0,BHN,39219.003333333334,1193417115.0,100.0,40.00000000000005,1193417115.0,40179.098,0.6928274560799642
2023-08-17,39219.0,39309.58,38630.26,39309.58,181.15000000000146,0.46296260800650946,21600.0,BHN,39083.14,849086928.0,70.81967213114754,46.66666666666677,849086928.0,39907.373999999996,1.7321196358907665
2023-08-18,39309.58,39309.58,38449.11,38766.13,-543.4500000000044,-1.3824874241851588,7500.0,BHN,38841.60666666667,290745975.0,24.59016393442623,27.586259408300208,290745975.0,39526.96,2.188957500945065
2023-08-21,38766.13,38766.13,38584.98,38720.84,-45.29000000000087,-0.11682878842948954,1000.0,BHN,38690.65,38720840.0,3.278688524590164,37.4998619928235,38720840.0,39155.602,0.4672893580039952
2023-08-22,38720.84,39083.14,38584.98,39083.14,362.3000000000029,0.9356718500941688,500.0,BHN,38917.08666666666,19541570.0,1.639344262295082,66.66701716016132,19541570.0,39001.623999999996,1.2865423374079599
2023-08-23,39173.71,39173.71,38584.98,38901.99,-181.15000000000146,-0.46349909449445836,2700.0,BHN,38886.89333333333,105035373.0,8.852459016393443,52.631701279532905,105035373.0,38956.335999999996,1.5028701647099443
2023-08-24,38901.99,38947.28,38766.13,38947.28,45.29000000000087,0.11642077950254183,1300.0,BHN,38886.89666666667,50631464.0,4.2622950819672125,57.895103838599546,50631464.0,38883.876000000004,0.4656574123843059
2023-08-25,38494.4,39581.3,38494.4,39400.15,452.8700000000026,1.1627769641423038,5900.0,BHN,39158.61666666667,232460885.0,19.34426229508197,83.33333333333323,232460885.0,39010.68,2.8235275780373286
2023-08-28,39354.86,39354.86,38947.28,38947.28,-452.8700000000026,-1.1494118677213223,5200.0,BHN,39083.14,202525856.0,17.04918032786885,41.667126690587615,202525856.0,39055.968,1.035653538089074
2023-08-29,39400.15,39400.15,38720.84,38720.84,-226.44000000000233,-0.5814013199381377,1300.0,BHN,38947.276666666665,50337091.99999999,4.2622950819672125,20.83356334529347,50337091.99999999,38983.508,1.7241304918890028
2023-08-30,38584.98,39264.29,38584.98,38947.28,226.44000000000233,0.584801362780359,1900.0,BHN,38932.183333333334,73999832.0,8.796296296296296,41.667126690587615,73999832.0,38992.566,1.760555532230411
2023-08-31,38947.28,38947.28,38675.55,38720.84,-226.44000000000233,-0.5814013199381377,7800.0,BHN,38781.223333333335,302022552.0,100.0,20.83356334529347,302022552.0,38947.278,0.697686719072541
2023-09-05,38947.28,38947.28,38675.55,38675.55,-45.2899999999936,-0.1169654377332558,6700.0,BHN,38766.12666666667,259126185.00000003,85.8974358974359,11.11056589423064,259126185.00000003,38802.35799999999,0.697686719072541
2023-09-06,38947.28,38947.28,38856.7,38901.99,226.43999999999505,0.5854861792527709,1900.0,BHN,38901.99,73913781.0,24.358974358974358,38.88882073677827,73913781.0,38793.3,0.23257079826884383
2023-09-07,38947.28,39400.15,38766.13,39354.86,452.8700000000026,1.1641306781478342,5000.0,BHN,39173.71333333333,196774300.0,64.1025641025641,94.44410368389404,196774300.0,38920.104,1.6278928849460195
2023-09-08,38766.13,39309.58,38766.13,38947.28,-407.58000000000175,-1.035653538089074,1000.0,BHN,39007.66333333333,38947280.0,12.82051282051282,37.50069003588138,38947280.0,38920.104,1.401868074012042
2023-09-11,40170.04,40170.04,38856.7,39671.88,724.5999999999985,1.860463683214845,25100.0,BHN,39566.206666666665,995764187.9999999,100.0,66.66688970819449,995764187.9999999,39110.312,3.2694515614124455
2023-09-12,39626.59,39626.59,39219.0,39400.15,-271.7299999999959,-0.6849435922875244,3200.0,BHN,39415.246666666666,126080480.0,12.749003984063744,45.161014594952846,126080480.0,39255.232,1.0285770236601144
2023-09-13,39400.15,39853.03,39400.15,39853.03,452.8799999999974,1.1494372483353423,1900.0,BHN,39702.07,75720757.0,7.569721115537849,77.41949270252357,75720757.0,39445.439999999995,1.1494372483353423
2023-09-14,39898.31,40034.18,38675.55,39309.58,-543.4499999999971,-1.36363533713747,15100.0,BHN,39339.770000000004,593574658.0,60.1593625498008,42.42450601877562,593574658.0,39436.384000000005,3.4052319509272384
2023-09-15,39219.0,39219.0,38720.84,38947.28,-362.3000000000029,-0.921658282790106,2400.0,BHN,38962.37333333333,93473472.0,9.56175298804781,18.182122329356254,93473472.0,39436.384000000005,1.2702006680435591
2023-09-18,38947.28,39309.58,38720.84,39309.58,362.3000000000029,0.9302318416074318,3100.0,BHN,39113.333333333336,121859698.0,12.350597609561753,46.6668629428174,121859698.0,39363.924,1.5116331615455694
2023-09-19,39219.0,39219.0,38766.13,38947.28,-362.3000000000029,-0.921658282790106,10300.0,BHN,38977.47,401156984.0,41.03585657370518,20.000294414225834,401156984.0,39273.35,1.1547209260817528
2023-09-20,38947.28,39264.29,38947.28,39264.29,317.01000000000204,0.8139464424730097,1400.0,BHN,39158.62,54970006.0,5.577689243027888,43.33335786785211,54970006.0,39155.602,0.8139464424730097
2023-09-21,38811.41,38947.28,38811.41,38947.28,-317.01000000000204,-0.8073748436556526,700.0,BHN,38901.99,27263096.0,2.788844621513944,38.46179977579242,27263096.0,39083.142,0.35007746433328585
2023-09-22,38766.13,38766.13,38539.69,38539.69,-407.5899999999965,-1.0465172407418348,7600.0,BHN,38615.170000000006,292901644.0,30.278884462151396,0.0,292901644.0,39001.623999999996,0.5841181464334847
2023-09-25,38539.69,38539.69,37769.8,37905.66,-634.0299999999988,-1.645135184014191,1900.0,BHN,38071.71666666667,72020754.0,12.582781456953644,9.09072660238615,72020754.0,38720.840000000004,1.997654885132702
2023-09-26,36682.9,38041.53,36682.9,37860.38,-45.28000000000611,-0.11945445614192209,5500.0,BHN,37528.27,208232090.0,36.423841059602644,45.61418460596796,208232090.0,38503.46000000001,3.703714809897792
2023-09-27,36773.48,37769.8,36773.48,37271.64,-588.739999999998,-1.5550292944761728,900.0,BHN,37271.64,33544476.0,5.960264900662252,26.00005299463865,33544476.0,38104.93,2.709343798846341
2023-09-28,37588.65,37588.65,37588.65,37588.65,317.01000000000204,0.8505394450043037,500.0,BHN,37588.65,18794325.0,4.854368932038835,43.4781565165633,18794325.0,37833.204000000005,0.0
2023-09-29,37588.65,37679.23,37588.65,37679.23,90.58000000000175,0.24097699704565537,7800.0,BHN,37649.036666666674,293897994.0,75.72815533980582,53.658733620926505,293897994.0,37661.112,0.24097699704565537
2023-10-02,37679.23,37724.51,37679.23,37724.51,45.279999999998836,0.12017230713047701,1500.0,BHN,37709.416666666664,56586765.0,14.563106796116504,76.66620051080886,56586765.0,37624.882,0.12017230713047701
2023-10-03,37724.51,37724.51,37724.51,37724.51,0.0,0.0,1100.0,BHN,37724.51,41496961.0,14.102564102564102,95.45427171992925,41496961.0,37597.708,0.0
2023-10-04,36275.31,37633.94,35188.41,37135.78,-588.7300000000032,-1.560603437924053,3800.0,BHN,36652.71,141115964.0,48.717948717948715,76.7860100153778,141115964.0,37570.53600000001,6.741582635682504
2023-10-05,37135.78,37135.78,36682.9,36682.9,-452.8799999999974,-1.2195246740475019,5100.0,BHN,36833.85999999999,187082790.0,65.38461538461539,58.92867000512594,187082790.0,37389.386000000006,1.2195246740475019
2023-10-06,36773.48,36773.48,36682.9,36682.9,0.0,0.0,6000.0,BHN,36713.09333333333,220097400.0,76.92307692307693,58.92867000512594,220097400.0,37190.12,0.24631881453700258
2023-10-09,36682.9,36773.48,36682.9,36773.48,90.58000000000175,0.24692704230036816,2300.0,BHN,36743.286666666674,84579004.0,29.48717948717949,62.50029572966368,84579004.0,36999.914000000004,0.24692704230036816
2023-10-10,36682.9,37226.35,36682.9,37226.35,452.86999999999534,1.2315124921546596,3200.0,BHN,37045.200000000004,119124320.0,41.02564102564102,83.33326518178048,119124320.0,36900.282,1.4814804718274648
2023-10-11,37181.06,37226.35,37135.78,37135.78,-90.56999999999971,-0.2432954076883705,1800.0,BHN,37165.97,66844404.0,23.076923076923077,83.33425338117578,66844404.0,36900.282,0.24359176419391945
2023-10-12,37135.78,37135.78,36954.63,36999.91,-135.86999999999534,-0.36587355913890957,1800.0,BHN,37030.10666666667,66599838.00000001,23.076923076923077,58.33287330941278,66599838.00000001,36963.684,0.487804483977451
2023-10-13,36999.91,36999.91,36320.6,36320.6,-679.310000000005,-1.8359774388640535,2900.0,BHN,36547.036666666674,105329740.0,48.333333333333336,0.0,105329740.0,36891.224,1.8359774388640535
2023-10-16,36365.89,38766.13,36365.89,36773.48,452.88000000000466,1.2468957010622201,17800.0,BHN,37301.833333333336,654567944.0,100.0,18.518685111203087,654567944.0,36891.224,6.6002509494474015
2023-10-17,38766.13,38766.13,37135.78,37135.78,362.29999999999563,0.9852208711277682,1100.0,BHN,37679.23,40849358.0,6.179775280898876,33.33346963643876,40849358.0,36873.11,4.205604222036088
2023-10-18,36773.48,37724.51,36411.17,36547.04,-588.739999999998,-1.585371304978643,1900.0,BHN,36894.24,69439376.0,10.674157303370785,9.259342555601544,69439376.0,36755.362,3.5714324562157396
2023-10-19,36682.9,36682.9,36411.17,36411.17,-135.87000000000262,-0.37176745367067376,2400.0,BHN,36501.746666666666,87386808.0,13.48314606741573,3.7034916766508585,87386808.0,36637.614,0.740753866242863
2023-10-20,36456.46,37543.36,36411.17,37135.78,724.6100000000006,1.9900761222449062,3400.0,BHN,37030.10333333333,126261652.0,19.101123595505616,32.07554244575543,126261652.0,36800.65,3.1055950029158135
2023-10-23,37045.2,37045.2,36320.6,36682.9,-452.8799999999974,-1.2195246740475019,2000.0,BHN,36682.899999999994,73365800.0,11.235955056179774,14.814784525235963,73365800.0,36782.534,1.9559889000464261
2023-10-24,36773.48,36773.48,36456.46,36773.48,90.58000000000175,0.24692704230036816,2100.0,BHN,36667.80666666667,77224308.0,11.797752808988763,32.25847810757125,77224308.0,36710.074,0.8620886573693979
2023-10-25,36456.46,37905.66,36456.46,36682.9,-90.58000000000175,-0.24631881453700258,5200.0,BHN,37015.00666666666,190751080.0,29.213483146067414,22.857178908054067,190751080.0,36737.246,3.97515282613837
2023-10-26,36275.31,36275.31,34146.8,35143.12,-1539.7799999999988,-4.197541633840288,6900.0,BHN,35188.41,242487528.00000003,38.764044943820224,26.505908706363083,242487528.00000003,36483.636,5.867654887029207
2023-10-27,35052.55,35777.15,34871.4,35777.15,634.0299999999988,1.80413691214667,5400.0,BHN,35475.23333333334,193196610.0,30.337078651685395,43.373522823409175,193196610.0,36211.91,2.583977485232886
2023-10-30,36139.45,36139.45,35324.27,35324.27,-452.88000000000466,-1.2658358756916206,6500.0,BHN,35595.996666666666,229607754.99999997,94.20289855072464,31.32518902007507,229607754.99999997,35940.183999999994,2.2556513726689262
2023-10-31,34690.25,34871.4,34554.39,34554.39,-769.8799999999974,-2.1794647136373873,1800.0,BHN,34660.060000000005,62197902.0,26.08695652173913,10.843447215379037,62197902.0,35496.366,0.9138302548987166
2023-11-01,34690.25,34780.82,34327.95,34418.52,-135.87000000000262,-0.3932061888518437,8400.0,BHN,34509.09666666666,289115568.0,100.0,12.765737534707123,289115568.0,35043.49,1.3054676746348113
2023-11-02,34463.81,35550.71,34463.81,35505.42,1086.9000000000015,3.157892901844709,4400.0,BHN,35173.31333333333,156223848.0,52.38095238095239,64.99972398564732,156223848.0,35115.95,3.1537430133232554
2023-11-03,36139.45,36501.75,35596.0,35596.0,90.58000000000175,0.25511597947581455,4800.0,BHN,35897.916666666664,170860800.0,57.14285714285714,58.33333333333339,170860800.0,35079.72,2.5062639304139935
2023-11-06,35324.27,35596.0,35324.27,35596.0,0.0,0.0,700.0,BHN,35505.42333333333,24917200.0,8.333333333333332,58.33333333333339,24917200.0,35134.066000000006,0.769244488279597
2023-11-07,35777.15,37135.78,35777.15,36682.9,1086.9000000000015,3.053432969996633,10100.0,BHN,36531.94333333333,370497290.0,100.0,83.87081839000234,370497290.0,35559.768,3.7974796762738157
2023-11-08,37135.78,37407.5,37135.78,37316.93,634.0299999999988,1.7284075141278328,3600.0,BHN,37286.736666666664,134340948.0,35.64356435643564,96.9232493910704,134340948.0,36139.45,0.7316932618622826
2023-11-09,37543.36,38313.25,37543.36,38313.25,996.3199999999997,2.66988736747637,11800.0,BHN,38056.62,452096350.0,100.0,100.0,452096350.0,36701.015999999996,2.050668879929765
2023-11-10,38313.25,38494.4,38041.53,38222.68,-90.56999999999971,-0.2363934148108023,6300.0,BHN,38252.869999999995,240802884.0,53.38983050847458,91.42874266985895,240802884.0,37226.352,1.1820192753159877
2023-11-13,38222.68,38222.68,37316.93,37316.93,-905.75,-2.3696663865537424,12100.0,BHN,37618.84666666667,451534853.0,100.0,56.66685067623513,451534853.0,37570.538,2.3696663865537424
2023-11-14,38041.53,38856.7,38041.53,38856.7,1539.7699999999968,4.126196876323955,9100.0,BHN,38584.97666666666,353595970.0,75.20661157024794,100.0,353595970.0,38005.297999999995,2.1428423094444367
2023-11-15,38856.7,38856.7,38494.4,38584.98,-271.7199999999939,-0.6992873815841126,3300.0,BHN,38645.36000000001,127330434.00000001,27.27272727272727,82.35320859608939,127330434.00000001,38258.908,0.9324003325037784
2023-11-16,38584.98,38766.13,38132.1,38132.1,-452.88000000000466,-1.1737209660339454,1300.0,BHN,38343.44333333333,49571730.0,10.743801652892563,52.94102365937769,49571730.0,38222.678,1.6432041690834072
2023-11-17,38691.5,38691.5,38271.95,38691.5,559.4000000000015,1.4670054888138904,3100.0,BHN,38551.65,119943650.0,25.6198347107438,89.27112490826569,119943650.0,38316.442,1.0843466911337192
2023-11-20,38691.5,39623.82,38691.5,39623.82,932.3199999999997,2.409624853003889,700.0,BHN,39313.04666666667,27736674.0,5.785123966942149,100.0,27736674.0,38777.81999999999,2.409624853003889
2023-11-21,39623.82,39623.82,39623.82,39623.82,0.0,0.0,0.0,BHN,39623.82,0.0,0.0,100.0,0.0,38931.244,0.0
2023-11-22,39623.82,39623.82,37759.17,38271.95,-1351.8700000000026,-3.411760905435172,2200.0,BHN,38551.64666666666,84198290.0,18.181818181818183,27.50006703670922,84198290.0,38868.638,4.70588146221137
2023-11-23,38271.95,38271.95,38225.33,38225.33,-46.61999999999534,-0.12181245011031669,200.0,BHN,38240.87,7645066.0,1.6528925619834711,24.999865926581563,7645066.0,38887.284,0.12181245011031669
2023-11-24,38225.33,38225.33,37339.62,37945.64,-279.6900000000023,-0.7316876008657147,2100.0,BHN,37836.863333333335,79685844.0,17.355371900826448,26.530951755537934,79685844.0,38738.112,2.3170761377337987
2023-11-27,36360.68,37759.17,36360.68,37339.62,-606.0199999999968,-1.5970741302557996,800.0,BHN,37153.15666666667,29871696.000000004,8.791208791208792,29.999938709341382,29871696.000000004,38281.272,3.8461601928236706
2023-11-28,37293.01,37339.62,37293.01,37293.01,-46.61000000000058,-0.12482719427782227,1500.0,BHN,37308.54666666667,55939515.0,45.45454545454545,28.571559908554395,55939515.0,37815.11,0.12498320730882431
2023-11-29,37293.01,38411.8,37293.01,38411.8,1118.7900000000009,2.9999991955597065,4300.0,BHN,38038.87,165170740.0,100.0,100.0,165170740.0,37843.08,2.9999991955597065
2023-11-30,38178.72,38411.8,37526.09,37526.09,-885.7100000000064,-2.305827896635946,2500.0,BHN,37821.32666666667,93815224.99999999,58.139534883720934,56.81822613986479,93815224.99999999,37703.232,2.319904910379411
2023-12-01,37293.01,39530.59,37293.01,39157.66,1631.570000000007,4.3478284041849475,1100.0,BHN,38660.420000000006,43073426.00000001,25.581395348837212,88.23531267449253,43073426.00000001,37945.636,5.9999983911193935
2023-12-04,39157.66,39157.66,37759.17,37759.17,-1398.4900000000052,-3.57143404381162,1700.0,BHN,38225.333333333336,64190589.0,39.53488372093023,20.83322160548438,64190589.0,38029.546,3.57143404381162
2023-12-05,37759.17,37759.17,36547.15,36547.15,-1212.0199999999968,-3.2098692847326804,6500.0,BHN,36951.15666666667,237556475.0,100.0,0.0,237556475.0,37880.373999999996,3.2098692847326804
2023-12-06,36826.85,38691.5,36826.85,38691.5,2144.3499999999985,5.8673521738357115,900.0,BHN,38069.950000000004,34822350.0,13.846153846153847,71.8750837958867,34822350.0,37936.314,5.063289420626531
2023-12-07,37759.17,37759.17,37199.78,37199.78,-1491.7200000000012,-3.8554204411821744,17900.0,BHN,37386.24333333333,665876062.0,100.0,21.875083795886578,665876062.0,37871.052,1.4814679454024002
2023-12-08,37199.78,37293.01,37106.54,37106.54,-93.23999999999796,-0.25064664360917716,3800.0,BHN,37168.69666666666,141004852.0,21.22905027932961,21.42837989511624,141004852.0,37460.828,0.5012664053389595
2023-12-11,37199.78,37293.01,37106.54,37293.01,186.47000000000116,0.5025259698155666,3000.0,BHN,37230.85333333333,111879030.0,16.75977653631285,34.78256814419293,111879030.0,37367.596,0.5012664053389595
2023-12-12,36826.85,36826.85,35614.82,36360.68,-932.3300000000017,-2.5000127369713567,6900.0,BHN,36267.450000000004,250888692.0,38.547486033519554,24.242365146846616,250888692.0,37330.302,3.2911584889828998
2023-12-13,36360.68,37293.01,36267.45,36267.45,-93.2300000000032,-0.2564033455920054,9500.0,BHN,36609.30333333333,344540775.0,53.072625698324025,30.434863711614142,344540775.0,36845.492,2.820519308219772
2023-12-14,36360.68,37153.16,36220.83,36220.83,-46.61999999999534,-0.1285450176397716,1300.0,BHN,36531.60666666667,47087079.0,7.262569832402235,36.11092903664074,47087079.0,36649.702000000005,2.5641159626277665
2023-12-15,36220.83,36267.45,36220.83,36267.45,46.61999999999534,0.1287104685342532,400.0,BHN,36251.909999999996,14506979.999999998,2.2346368715083798,38.88892199333785,14506979.999999998,36481.884,0.1287104685342532
2023-12-18,36267.45,36360.68,36220.83,36360.68,93.2300000000032,0.25706246234572105,1000.0,BHN,36314.06333333333,36360680.0,5.58659217877095,44.44431202664773,36360680.0,36295.41799999999,0.3856074799854926
2023-12-19,36360.68,36360.68,36314.07,36360.68,0.0,0.0,1200.0,BHN,36345.14333333333,43632816.0,6.70391061452514,13.043518812139613,43632816.0,36295.418,0.12818792167803403
2023-12-20,36360.68,36360.68,36360.68,36360.68,0.0,0.0,2900.0,BHN,36360.68,105445972.0,16.201117318435752,15.000053629079648,105445972.0,36314.064,0.0
2023-12-21,35428.36,35894.52,35428.36,35894.52,-466.1600000000035,-1.2820442301959245,2200.0,BHN,35739.13333333333,78967944.0,23.157894736842106,49.99999999999961,78967944.0,36248.801999999996,1.3157820457960692
2023-12-22,37106.54,37293.01,36080.99,36080.99,186.47000000000116,0.5194943406403016,3500.0,BHN,36484.996666666666,126283465.0,36.84210526315789,35.00013407341844,126283465.0,36211.509999999995,3.2663244808058205
2023-12-25,37293.01,37293.01,36360.68,37293.01,1212.020000000004,3.3591650339971384,8100.0,BHN,36982.23333333334,302073381.0,85.26315789473684,100.0,302073381.0,36397.976,2.5000127369713567
2023-12-26,37945.64,37945.64,37293.01,37712.55,419.5400000000009,1.1249829391620596,1800.0,BHN,37650.4,67882590.0,18.947368421052634,90.74040233903274,67882590.0,36668.35,1.7199077417062867
2023-12-27,37712.55,37712.55,37293.01,37293.01,-419.5400000000009,-1.1124678654718412,2200.0,BHN,37432.85666666667,82044622.0,27.160493827160494,74.07400050848544,82044622.0,36854.816000000006,1.1124678654718412
2023-12-28,37479.47,37619.32,37293.01,37293.01,0.0,0.0,1400.0,BHN,37401.78,52210214.0,17.28395061728395,64.99986592658156,52210214.0,37134.514,0.8706366445416589
2023-12-29,37293.01,37293.01,37293.01,37293.01,0.0,0.0,500.0,BHN,37293.01,18646505.0,6.172839506172839,58.82356652533832,18646505.0,37376.918000000005,0.0
2024-01-02,36174.22,37293.01,36174.22,36826.85,-466.1600000000035,-1.24999296114742,2400.0,BHN,36764.693333333336,88384440.0,29.629629629629626,36.842194397714714,88384440.0,37283.686,3.092782650185687
2024-01-03,37293.01,37293.01,37293.01,37293.01,466.1600000000035,1.265815566631421,6200.0,BHN,37293.01,231216662.0,76.5432098765432,72.72756820708169,231216662.0,37199.778000000006,0.0
2024-01-04,36826.85,37199.78,36826.85,37199.78,-93.2300000000032,-0.2499932292941846,600.0,BHN,37075.47,22319868.0,7.4074074074074066,70.96809909348825,22319868.0,37181.132,1.012657884125306
2024-01-05,36826.85,36826.85,36826.85,36826.85,-372.9300000000003,-1.0025059287985045,1000.0,BHN,36826.85,36826850.0,12.345679012345679,58.33355678903073,36826850.0,37087.9,0.0
2024-01-08,36873.46,36873.46,36873.46,36873.46,46.61000000000058,0.1265652642026146,500.0,BHN,36873.46,18436730.0,6.172839506172839,62.49966481645326,18436730.0,37003.990000000005,0.0
2024-01-09,36826.85,36826.85,36826.85,36826.85,-46.61000000000058,-0.12640527902724774,600.0,BHN,36826.85,22096110.0,9.67741935483871,0.0,22096110.0,37003.99,0.0
2024-01-10,36360.68,36360.68,36360.68,36360.68,-466.16999999999825,-1.265842720732287,200.0,BHN,36360.68,7272136.0,3.225806451612903,0.0,7272136.0,36817.524,0.0
2024-01-11,36547.15,36547.15,36360.68,36360.68,0.0,0.0,4800.0,BHN,36422.83666666667,174531264.0,77.41935483870968,0.0,174531264.0,36649.704,0.5102176229883894
2024-01-12,37759.17,37759.17,37293.01,37665.94,1305.260000000002,3.5897568472316856,800.0,BHN,37572.706666666665,30132752.0,12.903225806451612,93.33352401518809,30132752.0,36817.522000000004,1.2345610351074885
2024-01-15,36826.85,36826.85,36826.85,36826.85,-839.0900000000038,-2.2277155435388147,200.0,BHN,36826.85,7365370.0,3.225806451612903,33.33381003796945,7365370.0,36808.2,0.0
2024-01-16,36826.85,37293.01,36826.85,37293.01,466.1600000000035,1.265815566631421,400.0,BHN,37137.62333333333,14917204.0,6.451612903225806,66.66690501898498,14917204.0,36901.432,1.265815566631421
2024-01-17,37293.01,37293.01,37199.78,37199.78,-93.2300000000032,-0.2499932292941846,1100.0,BHN,37230.85666666667,40919758.0,22.916666666666664,60.000429034172555,40919758.0,37069.25199999999,0.2499932292941846
2024-01-18,37199.78,37199.78,36360.68,36453.92,-745.8600000000006,-2.005011857597009,5100.0,BHN,36671.46,185914992.0,100.0,6.6671910417663405,185914992.0,37087.9,2.2556585012061863
2024-01-19,36500.53,37199.78,36314.07,37199.78,745.8600000000006,2.0460351040436824,2300.0,BHN,36904.543333333335,85559494.0,45.09803921568628,90.47643369358663,85559494.0,36994.668,2.426567504636232
2024-01-22,36453.92,36453.92,36453.92,36453.92,-745.8600000000006,-2.005011857597009,100.0,BHN,36453.92,3645392.0,1.9607843137254901,14.285860216151983,3645392.0,36920.081999999995,0.0
2024-01-23,36500.53,36500.53,36500.53,36500.53,46.61000000000058,0.12786004907017018,1800.0,BHN,36500.53,65700954.0,35.294117647058826,19.047132612825983,65700954.0,36761.585999999996,0.0
2024-01-24,36500.53,36826.85,36500.53,36826.85,326.3199999999997,0.8940144156810865,200.0,BHN,36718.07666666667,7365370.0,3.9215686274509802,57.89479626514314,7365370.0,36687.0,0.8940144156810865
2024-01-25,36826.85,36826.85,36360.68,36360.68,-466.16999999999825,-1.265842720732287,2300.0,BHN,36516.07,83629564.0,45.09803921568628,5.26244481828145,83629564.0,36668.352,1.265842720732287
2024-01-26,36826.85,36826.85,36360.68,36360.68,0.0,0.0,1200.0,BHN,36516.07,43632816.0,23.52941176470588,0.0,43632816.0,36500.53199999999,1.265842720732287
